id,key,value,type
360257360,building,yes,regular
360257390,building,yes,regular
360257437,building,yes,regular
360257487,building,yes,regular
360257532,building,yes,regular
360257578,building,yes,regular
360257624,building,yes,regular
360257672,building,yes,regular
360257732,building,yes,regular
360257927,building,yes,regular
360257967,building,yes,regular
360257997,building,yes,regular
360258057,building,yes,regular
360258087,building,yes,regular
360258117,building,yes,regular
360258147,building,yes,regular
360258177,building,yes,regular
360258207,building,yes,regular
360258237,building,yes,regular
360258267,building,yes,regular
360258297,building,yes,regular
360258327,building,yes,regular
360258363,building,yes,regular
360258393,building,yes,regular
360258423,building,yes,regular
360258500,building,yes,regular
360258531,building,yes,regular
360258561,building,yes,regular
360263885,building,yes,regular
360264821,building,yes,regular
360265699,building,yes,regular
360265730,building,yes,regular
360265761,building,yes,regular
360265817,building,yes,regular
360266083,building,yes,regular
360266618,building,yes,regular
360266648,building,yes,regular
360267076,building,yes,regular
360267134,building,yes,regular
360267164,building,yes,regular
360267203,building,yes,regular
360267425,building,yes,regular
360267826,building,yes,regular
360267856,building,yes,regular
360267893,building,yes,regular
360268410,building,yes,regular
360268946,building,yes,regular
360269007,building,yes,regular
360269037,building,yes,regular
360269067,building,yes,regular
360269114,building,yes,regular
360269202,building,yes,regular
360269232,building,yes,regular
360269262,building,yes,regular
360269294,building,yes,regular
360269336,building,yes,regular
360269366,building,yes,regular
360269396,building,yes,regular
360269426,building,yes,regular
360269456,building,yes,regular
360269798,building,yes,regular
360269890,building,yes,regular
360269979,building,yes,regular
360270010,building,yes,regular
360270072,building,yes,regular
360270176,building,yes,regular
360270386,building,yes,regular
360270418,building,yes,regular
360270449,building,yes,regular
360270483,building,yes,regular
360270541,building,yes,regular
360270597,building,yes,regular
360270670,building,yes,regular
360270725,building,yes,regular
360270793,building,yes,regular
360270871,building,yes,regular
360270918,building,yes,regular
360270970,building,yes,regular
360271004,building,yes,regular
360271034,building,yes,regular
360271064,building,yes,regular
360271094,building,yes,regular
360271124,building,yes,regular
360271173,building,yes,regular
360271256,building,yes,regular
360271286,building,yes,regular
360271316,building,yes,regular
360271346,building,yes,regular
360271392,building,yes,regular
360271426,building,yes,regular
360271456,building,yes,regular
360271489,building,yes,regular
360271519,building,yes,regular
360271585,building,yes,regular
360271615,building,yes,regular
360271645,building,yes,regular
360271675,building,yes,regular
360271705,building,yes,regular
360271735,building,yes,regular
360271797,building,yes,regular
360271863,building,yes,regular
360271937,building,yes,regular
360272066,building,yes,regular
360272707,building,yes,regular
360272775,building,yes,regular
360272838,building,yes,regular
360272892,building,yes,regular
360272948,building,yes,regular
360273006,building,yes,regular
360273085,building,yes,regular
360273171,building,yes,regular
360273246,building,yes,regular
360273315,building,yes,regular
360273347,building,yes,regular
360273377,building,yes,regular
360273458,building,yes,regular
360273488,building,yes,regular
360273524,building,yes,regular
360273563,building,yes,regular
360273593,building,yes,regular
360273623,building,yes,regular
360273654,building,yes,regular
360273685,building,yes,regular
360273812,building,yes,regular
360273859,building,yes,regular
360273894,building,yes,regular
360273925,building,yes,regular
360273956,building,yes,regular
360273998,building,yes,regular
360274029,building,yes,regular
360274059,building,yes,regular
360274089,building,yes,regular
360274119,building,yes,regular
360274333,building,yes,regular
360274364,building,yes,regular
360274428,building,yes,regular
360274458,building,yes,regular
360274489,building,yes,regular
360274520,building,yes,regular
360274551,building,yes,regular
360274581,building,yes,regular
360274612,building,yes,regular
360274643,building,yes,regular
360274681,building,yes,regular
360274715,building,yes,regular
360274756,building,yes,regular
360274787,building,yes,regular
360274817,building,yes,regular
360274847,building,yes,regular
360274878,building,yes,regular
360274909,building,yes,regular
360274939,building,yes,regular
360274969,building,yes,regular
360275010,building,yes,regular
360275049,building,yes,regular
360275079,building,yes,regular
360275109,building,yes,regular
360275141,building,yes,regular
360275171,building,yes,regular
360275201,building,yes,regular
360275231,building,yes,regular
360275263,building,yes,regular
360275293,building,yes,regular
360275323,building,yes,regular
360275531,building,yes,regular
360275563,building,yes,regular
360275593,building,yes,regular
360275760,building,yes,regular
360275793,building,yes,regular
360275825,building,yes,regular
360275856,building,yes,regular
360275890,building,yes,regular
360275941,building,yes,regular
360275989,building,yes,regular
360276029,building,yes,regular
360276066,building,yes,regular
360276097,building,yes,regular
360276128,building,yes,regular
360276166,building,yes,regular
360276199,building,yes,regular
360276229,building,yes,regular
360276766,building,yes,regular
360276832,building,yes,regular
360276928,building,yes,regular
360276960,building,yes,regular
360276991,building,yes,regular
360277070,building,yes,regular
360277311,building,yes,regular
360277461,building,yes,regular
360277493,building,yes,regular
360277524,building,yes,regular
360277555,building,yes,regular
360277592,building,yes,regular
360277622,building,yes,regular
360277652,building,yes,regular
360277684,building,yes,regular
360277718,building,yes,regular
360277754,building,yes,regular
360277801,building,yes,regular
360277844,building,yes,regular
360277879,building,yes,regular
360277911,building,yes,regular
360277941,building,yes,regular
360277971,building,yes,regular
360278004,building,yes,regular
360278037,building,yes,regular
360279872,building,yes,regular
360279902,building,yes,regular
360279932,building,yes,regular
360279963,building,yes,regular
360279993,building,yes,regular
360280023,building,yes,regular
360280053,building,yes,regular
360280083,building,yes,regular
360280114,building,yes,regular
360280145,building,yes,regular
360280184,building,yes,regular
360280690,building,yes,regular
360280721,building,yes,regular
360280765,building,yes,regular
360280815,building,yes,regular
360280864,building,yes,regular
360280915,building,yes,regular
360280953,building,yes,regular
360280984,building,yes,regular
360281015,building,yes,regular
360281053,building,yes,regular
360281089,building,yes,regular
360281125,building,yes,regular
360281185,building,yes,regular
360281217,building,yes,regular
360281247,building,yes,regular
360281278,building,yes,regular
360281309,building,yes,regular
360281339,building,yes,regular
360281369,building,yes,regular
360281399,building,yes,regular
360281433,building,yes,regular
360281463,building,yes,regular
360281493,building,yes,regular
360281533,building,yes,regular
360281564,building,yes,regular
360281594,building,yes,regular
360281628,building,yes,regular
360281658,building,yes,regular
360281688,building,yes,regular
360281720,building,yes,regular
360281750,building,yes,regular
360281781,building,yes,regular
360281819,building,yes,regular
360281859,building,yes,regular
360281890,building,yes,regular
360281920,building,yes,regular
360281950,building,yes,regular
360281980,building,yes,regular
360282010,building,yes,regular
360282040,building,yes,regular
360283297,building,yes,regular
360285544,building,yes,regular
360285578,building,yes,regular
360285608,building,yes,regular
360285638,building,yes,regular
360285675,building,yes,regular
360285707,building,yes,regular
360285746,building,yes,regular
360285873,building,yes,regular
360285911,building,yes,regular
360285943,building,yes,regular
360285975,building,yes,regular
360286008,building,yes,regular
360286047,building,yes,regular
360286078,building,yes,regular
360286116,building,yes,regular
360286149,building,yes,regular
360288108,building,yes,regular
360288139,building,yes,regular
360288254,building,yes,regular
360288284,building,yes,regular
360288314,building,yes,regular
360288350,building,yes,regular
360288402,building,yes,regular
360288504,building,yes,regular
360288537,building,yes,regular
360288606,building,yes,regular
360288637,building,yes,regular
360288667,building,yes,regular
360288747,building,yes,regular
360288785,building,yes,regular
360288979,building,yes,regular
360289240,building,yes,regular
360289270,building,yes,regular
360289317,building,yes,regular
360289358,building,yes,regular
360289425,building,yes,regular
360289490,building,yes,regular
360289550,building,yes,regular
360289617,building,yes,regular
360289676,building,yes,regular
360289736,building,yes,regular
360289781,building,yes,regular
360289822,building,yes,regular
360289868,building,yes,regular
360289925,building,yes,regular
360289978,building,yes,regular
360290025,building,yes,regular
360290072,building,yes,regular
360290108,building,yes,regular
360290138,building,yes,regular
360290168,building,yes,regular
360290205,building,yes,regular
360290238,building,yes,regular
360290268,building,yes,regular
360290298,building,yes,regular
360290328,building,yes,regular
360290358,building,yes,regular
360290388,building,yes,regular
360291356,building,yes,regular
360291387,building,yes,regular
360291425,building,yes,regular
360291752,building,yes,regular
360291782,building,yes,regular
360291813,building,yes,regular
360291845,building,yes,regular
360291875,building,yes,regular
360291905,building,yes,regular
360291947,building,yes,regular
360291982,building,yes,regular
360292012,building,yes,regular
360292042,building,yes,regular
360292074,building,yes,regular
360292162,building,yes,regular
360292205,building,yes,regular
360292246,building,yes,regular
360292294,building,yes,regular
360292632,building,yes,regular
360292682,building,yes,regular
360292743,building,yes,regular
360292791,building,yes,regular
360292856,building,yes,regular
360292888,building,yes,regular
360292927,building,yes,regular
360292957,building,yes,regular
360292993,building,yes,regular
360293060,building,yes,regular
360293102,building,yes,regular
360293161,building,yes,regular
360293219,building,yes,regular
360293329,building,yes,regular
360294410,building,yes,regular
360294441,building,yes,regular
360294472,building,yes,regular
360294502,building,yes,regular
360294532,building,yes,regular
360294562,building,yes,regular
360294592,building,yes,regular
360294622,building,yes,regular
360294697,building,yes,regular
360294727,building,yes,regular
360294757,building,yes,regular
360294787,building,yes,regular
360294817,building,yes,regular
360294915,building,yes,regular
360294970,building,yes,regular
360295022,building,yes,regular
360295071,building,yes,regular
360295521,building,yes,regular
360295551,building,yes,regular
360295581,building,yes,regular
360295612,building,yes,regular
360295643,building,yes,regular
360295883,building,yes,regular
360295916,building,yes,regular
360295948,building,yes,regular
360295979,building,yes,regular
360296011,building,yes,regular
360296277,building,yes,regular
360296307,building,yes,regular
360296337,building,yes,regular
360296369,building,yes,regular
360296400,building,yes,regular
360296438,building,yes,regular
360296468,building,yes,regular
360296500,building,yes,regular
360296530,building,yes,regular
360296565,building,yes,regular
360296871,building,yes,regular
360296901,building,yes,regular
360296931,building,yes,regular
360296962,building,yes,regular
360297070,building,yes,regular
360297102,building,yes,regular
360297132,building,yes,regular
360297652,building,yes,regular
360297683,building,yes,regular
360297713,building,yes,regular
360297749,building,yes,regular
360297786,building,yes,regular
360297816,building,yes,regular
360298085,building,yes,regular
360298117,building,yes,regular
360298159,building,yes,regular
360298232,building,yes,regular
360298264,building,yes,regular
360298296,building,yes,regular
360298327,building,yes,regular
360298357,building,yes,regular
360298387,building,yes,regular
360298417,building,yes,regular
360298448,building,yes,regular
360300197,building,yes,regular
360300227,building,yes,regular
360300257,building,yes,regular
360300287,building,yes,regular
360300493,building,yes,regular
360300524,building,yes,regular
360300554,building,yes,regular
360300584,building,yes,regular
360300614,building,yes,regular
360300644,building,yes,regular
360300914,building,yes,regular
360300946,building,yes,regular
360301064,building,yes,regular
360301094,building,yes,regular
360301139,building,yes,regular
360302335,building,yes,regular
360302365,building,yes,regular
360302398,building,yes,regular
360302430,building,yes,regular
360302460,building,yes,regular
360302493,building,yes,regular
360302524,building,yes,regular
360302592,building,yes,regular
360302635,building,yes,regular
360302665,building,yes,regular
360302695,building,yes,regular
360302939,building,yes,regular
360302969,building,yes,regular
360303001,building,yes,regular
360303032,building,yes,regular
360303064,building,yes,regular
360303559,building,yes,regular
360303623,building,yes,regular
360303660,building,yes,regular
360305213,building,yes,regular
360305243,building,yes,regular
360305274,building,yes,regular
360305304,building,yes,regular
360305335,building,yes,regular
360305369,building,yes,regular
360305399,building,yes,regular
360305432,building,yes,regular
360305496,building,yes,regular
360305643,building,yes,regular
360305687,building,yes,regular
360305769,building,yes,regular
360305805,building,yes,regular
360305844,building,yes,regular
360305874,building,yes,regular
360305906,building,yes,regular
360305936,building,yes,regular
360306032,building,yes,regular
360306062,building,yes,regular
360306092,building,yes,regular
360306122,building,yes,regular
360306182,building,yes,regular
360306242,building,yes,regular
360306272,building,yes,regular
360306302,building,yes,regular
360306332,building,yes,regular
360306362,building,yes,regular
360306393,building,yes,regular
360306423,building,yes,regular
360306453,building,yes,regular
360306484,building,yes,regular
360306516,building,yes,regular
360306548,building,yes,regular
360306589,building,yes,regular
360306632,building,yes,regular
360306671,building,yes,regular
360306711,building,yes,regular
360306751,building,yes,regular
360306791,building,yes,regular
360306831,building,yes,regular
360306871,building,yes,regular
360306909,building,yes,regular
360306939,building,yes,regular
360306969,building,yes,regular
360306999,building,yes,regular
360307029,building,yes,regular
360307059,building,yes,regular
360307089,building,yes,regular
360307125,building,yes,regular
360307279,building,yes,regular
360307343,building,yes,regular
360307397,building,yes,regular
360307451,building,yes,regular
360307510,building,yes,regular
360307769,building,yes,regular
360307832,building,yes,regular
360307870,building,yes,regular
360307903,building,yes,regular
360307933,building,yes,regular
360307963,building,yes,regular
360308032,building,yes,regular
360308078,building,yes,regular
360308465,building,yes,regular
360308558,building,yes,regular
360308593,building,yes,regular
360309612,building,yes,regular
360309643,building,yes,regular
360309673,building,yes,regular
360309703,building,yes,regular
360311191,building,yes,regular
360311263,building,yes,regular
360311295,building,yes,regular
360311325,building,yes,regular
360311356,building,yes,regular
360311386,building,yes,regular
360311416,building,yes,regular
360311446,building,yes,regular
360311476,building,yes,regular
360311506,building,yes,regular
360311536,building,yes,regular
360311567,building,yes,regular
360311597,building,yes,regular
360311628,building,yes,regular
360311659,building,yes,regular
360311689,building,yes,regular
360312977,building,yes,regular
360313007,building,yes,regular
360313113,building,yes,regular
360313160,building,yes,regular
360314945,building,yes,regular
360315118,building,yes,regular
360315148,building,yes,regular
360315179,building,yes,regular
360315209,building,yes,regular
360315244,building,yes,regular
360315275,building,yes,regular
360315305,building,yes,regular
360315537,building,yes,regular
360315568,building,yes,regular
360318351,building,yes,regular
360318486,building,yes,regular
360318607,building,yes,regular
360318669,building,yes,regular
360318737,building,yes,regular
360318796,building,yes,regular
360318851,building,yes,regular
360318978,building,yes,regular
360319883,building,yes,regular
360319914,building,yes,regular
360320120,building,yes,regular
360320184,building,yes,regular
360320214,building,yes,regular
360320244,building,yes,regular
360320285,building,yes,regular
360320327,building,yes,regular
360320358,building,yes,regular
360320388,building,yes,regular
360320420,building,yes,regular
360320472,building,yes,regular
360320583,building,yes,regular
360320635,building,yes,regular
360320697,building,yes,regular
360320763,building,yes,regular
360320803,building,yes,regular
360320849,building,yes,regular
360320915,building,yes,regular
360320945,building,yes,regular
360320983,building,yes,regular
360321042,building,yes,regular
360321153,building,yes,regular
360321184,building,yes,regular
360321248,building,yes,regular
360321279,building,yes,regular
360321309,building,yes,regular
360321351,building,yes,regular
360321389,building,yes,regular
360321430,building,yes,regular
360321461,building,yes,regular
360321491,building,yes,regular
360321553,building,yes,regular
360321584,building,yes,regular
360321637,building,yes,regular
360321667,building,yes,regular
360321699,building,yes,regular
360321729,building,yes,regular
360321945,building,yes,regular
360321978,building,yes,regular
360322008,building,yes,regular
360322040,building,yes,regular
360322070,building,yes,regular
360322100,building,yes,regular
360322130,building,yes,regular
360322335,building,yes,regular
360322365,building,yes,regular
360322395,building,yes,regular
360322425,building,yes,regular
360322455,building,yes,regular
360322485,building,yes,regular
360322516,building,yes,regular
360323521,building,yes,regular
360323552,building,yes,regular
360323586,building,yes,regular
360323616,building,yes,regular
360323650,building,yes,regular
360323974,building,yes,regular
360324045,building,yes,regular
360324102,building,yes,regular
360324165,building,yes,regular
360324230,building,yes,regular
360324717,building,yes,regular
360324775,building,yes,regular
360324845,building,yes,regular
360324914,building,yes,regular
360324958,building,yes,regular
360325005,building,yes,regular
360325050,building,yes,regular
360325095,building,yes,regular
360325142,building,yes,regular
360325173,building,yes,regular
360325203,building,yes,regular
360325233,building,yes,regular
360325263,building,yes,regular
360325301,building,yes,regular
360325356,building,yes,regular
360325391,building,yes,regular
360325422,building,yes,regular
360325458,building,yes,regular
360325492,building,yes,regular
360325526,building,yes,regular
360325560,building,yes,regular
360325592,building,yes,regular
360325623,building,yes,regular
360325653,building,yes,regular
360325684,building,yes,regular
360325715,building,yes,regular
360325745,building,yes,regular
360325982,building,yes,regular
360326012,building,yes,regular
360326045,building,yes,regular
360326114,building,yes,regular
360326200,building,yes,regular
360326275,building,yes,regular
360326337,building,yes,regular
360326606,building,yes,regular
360326928,building,yes,regular
360326982,building,yes,regular
360327033,building,yes,regular
360327079,building,yes,regular
360327119,building,yes,regular
360327322,building,yes,regular
360327374,building,yes,regular
360327424,building,yes,regular
360327484,building,yes,regular
360327542,building,yes,regular
360327604,building,yes,regular
360328143,building,yes,regular
360328174,building,yes,regular
360328204,building,yes,regular
360328234,building,yes,regular
360328264,building,yes,regular
360328311,building,yes,regular
360329265,building,yes,regular
360329295,building,yes,regular
360329325,building,yes,regular
360329355,building,yes,regular
360332143,building,yes,regular
360332197,building,yes,regular
360332241,building,yes,regular
360332271,building,yes,regular
360332301,building,yes,regular
360332331,building,yes,regular
360332362,building,yes,regular
360333487,building,yes,regular
360333517,building,yes,regular
360333547,building,yes,regular
360333577,building,yes,regular
360333607,building,yes,regular
360333637,building,yes,regular
360333667,building,yes,regular
360333698,building,yes,regular
360445826,building,yes,regular
360445856,building,yes,regular
360445888,building,yes,regular
360445918,building,yes,regular
360445948,building,yes,regular
360445978,building,yes,regular
360446008,building,yes,regular
360450670,building,yes,regular
360450700,building,yes,regular
360450730,building,yes,regular
360450760,building,yes,regular
360450790,building,yes,regular
360450821,building,yes,regular
360452677,building,yes,regular
360452707,building,yes,regular
360457870,building,yes,regular
360457901,building,yes,regular
360457931,building,yes,regular
360458679,building,yes,regular
360458721,building,yes,regular
360458775,building,yes,regular
360458827,building,yes,regular
360458859,building,yes,regular
360458905,building,yes,regular
360458957,building,yes,regular
360459397,building,yes,regular
360459429,building,yes,regular
360459790,building,yes,regular
360459854,building,yes,regular
360459908,building,yes,regular
360459952,building,yes,regular
360462070,building,yes,regular
360462328,building,yes,regular
360470768,building,yes,regular
360470798,building,yes,regular
360472473,building,yes,regular
360474256,building,yes,regular
360475555,building,yes,regular
360475762,building,yes,regular
360477503,building,yes,regular
360477533,building,yes,regular
360477563,building,yes,regular
360477593,building,yes,regular
360477624,building,yes,regular
360477654,building,yes,regular
360477684,building,yes,regular
360477714,building,yes,regular
360477783,building,yes,regular
360477813,building,yes,regular
360477843,building,yes,regular
360477873,building,yes,regular
360478550,building,yes,regular
360478580,building,yes,regular
360478612,building,yes,regular
360478669,building,yes,regular
360478734,building,yes,regular
360478778,building,yes,regular
360478812,building,yes,regular
360478842,building,yes,regular
360479215,building,yes,regular
360480230,building,yes,regular
360480303,building,yes,regular
360480333,building,yes,regular
360480363,building,yes,regular
360480393,building,yes,regular
360480426,building,yes,regular
360480457,building,yes,regular
360480487,building,yes,regular
360480517,building,yes,regular
360480547,building,yes,regular
360480577,building,yes,regular
360481295,building,yes,regular
360481327,building,yes,regular
360481358,building,yes,regular
360482051,building,yes,regular
360482081,building,yes,regular
360482111,building,yes,regular
360482144,building,yes,regular
360482177,building,yes,regular
360482207,building,yes,regular
360482237,building,yes,regular
360483499,building,yes,regular
360483535,building,yes,regular
360483570,building,yes,regular
360483600,building,yes,regular
360483630,building,yes,regular
360483660,building,yes,regular
360484243,building,yes,regular
360484273,building,yes,regular
360484303,building,yes,regular
360484333,building,yes,regular
360484424,building,yes,regular
360484455,building,yes,regular
360484485,building,yes,regular
360484517,building,yes,regular
360484548,building,yes,regular
360485625,building,yes,regular
360485687,building,yes,regular
360487298,building,yes,regular
360487328,building,yes,regular
360487365,building,yes,regular
360487395,building,yes,regular
360487430,building,yes,regular
360487505,building,yes,regular
360487535,building,yes,regular
360487565,building,yes,regular
360487599,building,yes,regular
360487635,building,yes,regular
360487665,building,yes,regular
360487705,building,yes,regular
360487735,building,yes,regular
360487780,building,yes,regular
360487821,building,yes,regular
360487851,building,yes,regular
360487892,building,yes,regular
360487922,building,yes,regular
360488066,building,yes,regular
360488096,building,yes,regular
360488126,building,yes,regular
360488156,building,yes,regular
360488192,building,yes,regular
360488224,building,yes,regular
360488255,building,yes,regular
360489487,building,yes,regular
360489517,building,yes,regular
360491274,building,yes,regular
360491305,building,yes,regular
360491344,building,yes,regular
360491378,building,yes,regular
360491410,building,yes,regular
360492734,building,yes,regular
360492764,building,yes,regular
360492794,building,yes,regular
360492824,building,yes,regular
360492854,building,yes,regular
360493034,building,yes,regular
360495632,building,yes,regular
360495662,building,yes,regular
360495696,building,yes,regular
360495726,building,yes,regular
360495756,building,yes,regular
360495786,building,yes,regular
360495816,building,yes,regular
360496065,building,yes,regular
360496096,building,yes,regular
360496139,building,yes,regular
360496184,building,yes,regular
360496232,building,yes,regular
360496274,building,yes,regular
360496308,building,yes,regular
360496368,building,yes,regular
360496414,building,yes,regular
360496481,building,yes,regular
360496557,building,yes,regular
360497128,building,yes,regular
360497186,building,yes,regular
360497240,building,yes,regular
360497278,building,yes,regular
360497331,building,yes,regular
360497541,building,yes,regular
360497576,building,yes,regular
360497606,building,yes,regular
360497637,building,yes,regular
360497667,building,yes,regular
360497697,building,yes,regular
360497727,building,yes,regular
360497757,building,yes,regular
360497790,building,yes,regular
360497820,building,yes,regular
360497853,building,yes,regular
360497883,building,yes,regular
360497914,building,yes,regular
360497944,building,yes,regular
360497974,building,yes,regular
360498560,building,yes,regular
360498618,building,yes,regular
360498665,building,yes,regular
360498695,building,yes,regular
360498729,building,yes,regular
360498761,building,yes,regular
360498953,building,yes,regular
360499060,building,yes,regular
360499092,building,yes,regular
360499125,building,yes,regular
360499159,building,yes,regular
360499192,building,yes,regular
360499226,building,yes,regular
360499260,building,yes,regular
360499298,building,yes,regular
360499331,building,yes,regular
360499361,building,yes,regular
360499397,building,yes,regular
360499432,building,yes,regular
360499597,building,yes,regular
360500162,building,yes,regular
360500192,building,yes,regular
360500222,building,yes,regular
360500252,building,yes,regular
360500285,building,yes,regular
360500315,building,yes,regular
360500362,building,yes,regular
360500395,building,yes,regular
360500425,building,yes,regular
360500456,building,yes,regular
360500491,building,yes,regular
360500530,building,yes,regular
360500573,building,yes,regular
360501261,building,yes,regular
360501296,building,yes,regular
360501327,building,yes,regular
360501359,building,yes,regular
360501391,building,yes,regular
360501423,building,yes,regular
360501457,building,yes,regular
360501490,building,yes,regular
360501671,building,yes,regular
360501701,building,yes,regular
360501815,building,yes,regular
360503285,building,yes,regular
360503315,building,yes,regular
360503345,building,yes,regular
360503375,building,yes,regular
360503405,building,yes,regular
360503435,building,yes,regular
360503465,building,yes,regular
360503501,building,yes,regular
360503531,building,yes,regular
360503561,building,yes,regular
360503591,building,yes,regular
360503621,building,yes,regular
360503833,building,yes,regular
360503863,building,yes,regular
360503893,building,yes,regular
360503941,building,yes,regular
360503971,building,yes,regular
360504002,building,yes,regular
360504032,building,yes,regular
360504062,building,yes,regular
360504092,building,yes,regular
360504123,building,yes,regular
360504381,building,yes,regular
360504416,building,yes,regular
360504448,building,yes,regular
360504492,building,yes,regular
360504522,building,yes,regular
360504553,building,yes,regular
360504585,building,yes,regular
360504617,building,yes,regular
360504651,building,yes,regular
360504684,building,yes,regular
360504732,building,yes,regular
360504770,building,yes,regular
360504810,building,yes,regular
360504842,building,yes,regular
360504897,building,yes,regular
360504939,building,yes,regular
360504978,building,yes,regular
360505020,building,yes,regular
360505051,building,yes,regular
360505082,building,yes,regular
360505114,building,yes,regular
360505146,building,yes,regular
360505179,building,yes,regular
360505212,building,yes,regular
360505243,building,yes,regular
360505273,building,yes,regular
360506274,building,yes,regular
360506304,building,yes,regular
360506335,building,yes,regular
360506365,building,yes,regular
360506833,building,yes,regular
360506864,building,yes,regular
360506894,building,yes,regular
360506933,building,yes,regular
360506963,building,yes,regular
360506993,building,yes,regular
360507023,building,yes,regular
360507053,building,yes,regular
360507083,building,yes,regular
360507497,building,yes,regular
360507528,building,yes,regular
360507558,building,yes,regular
360507588,building,yes,regular
360507621,building,yes,regular
360507697,building,yes,regular
360507727,building,yes,regular
360508385,building,yes,regular
360508417,building,yes,regular
360508662,building,yes,regular
360508697,building,yes,regular
360508728,building,yes,regular
360508759,building,yes,regular
360509149,building,yes,regular
360509348,building,yes,regular
360509380,building,yes,regular
360509413,building,yes,regular
360509457,building,yes,regular
360510310,building,yes,regular
360510371,building,yes,regular
360510401,building,yes,regular
360510432,building,yes,regular
360510593,building,yes,regular
360510623,building,yes,regular
360510654,building,yes,regular
360510684,building,yes,regular
360511088,building,yes,regular
360511123,building,yes,regular
360511170,building,yes,regular
360511210,building,yes,regular
360511240,building,yes,regular
360511406,building,yes,regular
360511909,building,yes,regular
360511939,building,yes,regular
360511971,building,yes,regular
360512001,building,yes,regular
360512036,building,yes,regular
360512237,building,yes,regular
360512271,building,yes,regular
360512310,building,yes,regular
360512340,building,yes,regular
360512370,building,yes,regular
360512400,building,yes,regular
360512431,building,yes,regular
360512517,building,yes,regular
360512586,building,yes,regular
360512632,building,yes,regular
360512672,building,yes,regular
360512703,building,yes,regular
360512735,building,yes,regular
360512765,building,yes,regular
360512984,building,yes,regular
360513019,building,yes,regular
360513049,building,yes,regular
360513097,building,yes,regular
360513132,building,yes,regular
360513162,building,yes,regular
360513193,building,yes,regular
360513364,building,yes,regular
360514061,building,yes,regular
360514112,building,yes,regular
360514150,building,yes,regular
360514180,building,yes,regular
360514210,building,yes,regular
360514240,building,yes,regular
360514270,building,yes,regular
360514300,building,yes,regular
360514701,building,yes,regular
360514762,building,yes,regular
360514821,building,yes,regular
360514880,building,yes,regular
360514950,building,yes,regular
360515014,building,yes,regular
360515080,building,yes,regular
360515283,building,yes,regular
360515357,building,yes,regular
360515444,building,yes,regular
360515500,building,yes,regular
360515563,building,yes,regular
360515639,building,yes,regular
360515727,building,yes,regular
360515784,building,yes,regular
360515814,building,yes,regular
360515851,building,yes,regular
360515886,building,yes,regular
360516420,building,yes,regular
360516465,building,yes,regular
360516512,building,yes,regular
360516564,building,yes,regular
360516601,building,yes,regular
360516636,building,yes,regular
360516672,building,yes,regular
360516709,building,yes,regular
360516774,building,yes,regular
360516821,building,yes,regular
360516911,building,yes,regular
360517372,building,yes,regular
360517597,building,yes,regular
360517632,building,yes,regular
360517691,building,yes,regular
360517775,building,yes,regular
360517845,building,yes,regular
360517906,building,yes,regular
360517950,building,yes,regular
360518011,building,yes,regular
360518082,building,yes,regular
360518143,building,yes,regular
360518202,building,yes,regular
360518252,building,yes,regular
360518307,building,yes,regular
360518369,building,yes,regular
360518432,building,yes,regular
360518478,building,yes,regular
360518509,building,yes,regular
360518545,building,yes,regular
360518685,building,yes,regular
360519130,building,yes,regular
360519160,building,yes,regular
360519192,building,yes,regular
360519222,building,yes,regular
360519252,building,yes,regular
360519283,building,yes,regular
360519313,building,yes,regular
360519344,building,yes,regular
360519382,building,yes,regular
360519418,building,yes,regular
360519468,building,yes,regular
360519541,building,yes,regular
360520015,building,yes,regular
360520045,building,yes,regular
360520075,building,yes,regular
360520189,building,yes,regular
360520219,building,yes,regular
360520249,building,yes,regular
360520279,building,yes,regular
360520309,building,yes,regular
360520869,building,yes,regular
360521161,building,yes,regular
360521210,building,yes,regular
360521248,building,yes,regular
360521278,building,yes,regular
360521308,building,yes,regular
360521340,building,yes,regular
360521377,building,yes,regular
360521407,building,yes,regular
360521437,building,yes,regular
360521467,building,yes,regular
360522286,building,yes,regular
360522359,building,yes,regular
360522415,building,yes,regular
360522468,building,yes,regular
360522679,building,yes,regular
360522720,building,yes,regular
360522887,building,yes,regular
360523175,building,yes,regular
360523218,building,yes,regular
360523252,building,yes,regular
360523284,building,yes,regular
360523387,building,yes,regular
360523420,building,yes,regular
360523453,building,yes,regular
360523864,building,yes,regular
360524442,building,yes,regular
360524478,building,yes,regular
360524509,building,yes,regular
360524540,building,yes,regular
360524778,building,yes,regular
360525127,building,yes,regular
360525157,building,yes,regular
360525401,building,yes,regular
360525452,building,yes,regular
360525485,building,yes,regular
360525706,building,yes,regular
360527034,building,yes,regular
360527082,building,yes,regular
360527112,building,yes,regular
360527223,building,yes,regular
360527558,building,yes,regular
360527588,building,yes,regular
360528288,building,yes,regular
360528324,building,yes,regular
360528354,building,yes,regular
360528384,building,yes,regular
360528414,building,yes,regular
360528444,building,yes,regular
360528474,building,yes,regular
360528535,building,yes,regular
360528599,building,yes,regular
360528651,building,yes,regular
360528994,building,yes,regular
360529609,building,yes,regular
360529645,building,yes,regular
360529681,building,yes,regular
360530208,building,yes,regular
360530275,building,yes,regular
360530406,building,yes,regular
360530436,building,yes,regular
360530466,building,yes,regular
360530502,building,yes,regular
360530534,building,yes,regular
360530861,building,yes,regular
360530891,building,yes,regular
360530921,building,yes,regular
360530952,building,yes,regular
